market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,entry_fee_cents,entry_cost_cents,gross_pnl_cents,net_pnl_cents,fee_aware_break_even_p
KXBTC15M-26MAY010100-00,heartbeat:773,live_heartbeat_two_side,heartbeat:773:no,2026-05-01 04:47:11.857000+00:00,2026-05-01 04:47:00+00:00,no,no,True,True,1,59.0,58.0,58.5,0.585,41.5,17.0,1.0,77027.99,77042.93,768.143,,773,False,False,synced,bid>=98,last_decisive_quote,-1.0,14.939999999987776,0.5390506311389945,4.175468234327846,,,47.52032297716598,0.3143918025802688,0.6233882593252205,75.91353929497234,0.1968028383176337,0.5780090850498041,104.28735230239305,0.1432580238173805,0.5569567970196063,95.82034147667166,0.1559167893763461,0.5619506944248022,77039.05,11.059999999997672,0.1843333333332945,0.0,156.53435966662462,0.9803965343614256,0.9333210335298072,0.9488310327131916,77033.57,5.580000000001746,0.0310000000000097,0.0,38.75243299999523,0.6951428013211174,0.6449019880929584,0.6570510082792693,77002.01,-25.98000000001048,-0.0866000000000349,25.98000000001048,-51.58118380003906,0.2484191735827141,0.3104390192034268,0.295181035286177,77041.08,13.089999999996508,0.0218166666666608,0.0,31.69831978331664,0.6618649131317796,0.6194176619321533,0.6296059674670653,77026.81,-1.180000000007567,-0.0013111111111195,1.180000000007567,13.932879177759096,0.5728113238429771,0.5531408950016724,0.5578049457552791,77132.24,104.25,0.0579166666666666,0.0,59.42828208332111,0.7831399536957202,0.7156107171295967,0.732438678378316,77141.75,113.75999999999476,0.0315999999999985,0.0,39.21331879998666,0.697265664714973,0.646546094139623,0.658817471587662,0.0069909149501958,True,0.581504542524902,0.4704760862108394,0.5780090850498041,heartbeat:773,two_side_all_heartbeats,0.5709783985098031,0.2484191735827141,0.515586560231484,0.006990914950195881,0.028043202980393644,2026-05-01 05:00:00+00:00,train,2,61.0,41.0,39.0,0.61
KXBTC15M-26MAY010115-15,heartbeat:832,live_heartbeat_two_side,heartbeat:832:no,2026-05-01 05:00:28.009000+00:00,2026-05-01 05:00:00+00:00,no,yes,True,False,1,53.0,52.0,52.5,0.525,47.5,5.0,1.0,77004.99,77018.24,871.991,,832,False,False,synced,bid>=98,latest_quote,-1.0,13.25,0.4487039337948363,3.4756457259303124,,,101.46808049921611,0.1305829373612952,0.5519473794254065,89.26022170721797,0.1484423828058736,0.5590031730440219,85.38226614669031,0.1551844498626441,0.5616620465063032,104.43155414683837,0.1268773610452022,0.5504812674589412,76996.99,-8.0,-0.1333333333333333,8.0,-103.01546666666668,0.1242290245825068,0.113808402206369,0.1619586119672619,77018.01,13.019999999989524,0.0723333333332751,0.0,76.3240156666159,0.8037446634294074,0.814314832830975,0.7675652372156648,77013.49,8.5,0.0283333333333333,0.0,37.95641166666667,0.6646666659132454,0.6716763431559607,0.6418683510750843,77026.83,21.839999999996508,0.0363999999999941,0.0,44.99047239999493,0.692882382649796,0.7008788793245326,0.6666978312467579,77046.0,41.00999999999476,0.0455666666666608,0.0,52.983723233328256,0.7236058709683305,0.7325511940493992,0.6940466261330159,76992.02,-12.970000000001164,-0.0072055555555562,12.970000000001164,6.966820405554992,0.5311061277929496,0.532515864602055,0.5265944430565865,77091.85,86.86000000000058,0.0241277777777779,0.0,34.28920507222236,0.6495659098109468,0.6560094358517216,0.6286732361210543,-0.0340031730440218,True,0.5420015865220109,0.5828899463190891,0.525,heartbeat:832,two_side_all_heartbeats,0.5433310232531516,0.525,0.5631342850958557,0.034003173044021895,0.036662046506303225,2026-05-01 05:15:00+00:00,train,2,55.0,-53.0,-55.0,0.55
KXBTC15M-26MAY010130-30,heartbeat:947,live_heartbeat_two_side,heartbeat:947:no,2026-05-01 05:18:14.631000+00:00,2026-05-01 05:18:00+00:00,no,no,True,True,1,80.0,79.0,79.5,0.795,20.5,59.0,1.0,77064.0,77124.46,705.369,,947,False,False,synced,bid>=98,latest_quote,-1.0,60.4600000000064,2.2764596573377656,17.633380682364418,,,50.06219222566036,1.2076978117034285,0.8864182399647795,79.1646850004918,0.7637243803803527,0.7774842456526144,78.67185375971236,0.768508648400094,0.778907472690739,89.49807057102846,0.6755452895716166,0.7503353062479283,77087.67,23.669999999998254,0.3944999999999709,0.0,338.72807049998585,0.99999060386878,0.9999916726134565,0.9999230692718816,77107.53,43.52999999999884,0.2418333333333268,0.0,231.04173650000183,0.998241372359676,0.9983417906631058,0.9950817932622792,77131.1,67.10000000000582,0.223666666666686,0.0,218.2275330000201,0.9970799563712396,0.9972305300827432,0.992622739736023,77135.04,71.0399999999936,0.1183999999999893,0.0,143.97568959999887,0.9655203114119644,0.96638091972037,0.946159197442838,77007.62,-56.38000000000466,-0.0626444444444496,56.38000000000466,16.272550866669413,0.5814300140407695,0.5819329127732815,0.5721380569894617,77031.45,-32.55000000000291,-0.0180833333333349,32.55000000000291,47.70457725000526,0.7266123295366073,0.7278668299564351,0.7029913529086973,77138.87,74.86999999999534,0.0207972222222209,0.0,75.12971584167215,0.8286974990078337,0.8302050303741482,0.7993933385477596,0.0175157543473856,True,0.7862421228263072,0.8565214006746181,0.7774842456526144,heartbeat:947,two_side_all_heartbeats,0.7869537363453696,0.7774842456526144,0.8301612649700323,0.017515754347385615,0.01609252730926103,2026-05-01 05:30:00+00:00,train,2,82.0,20.0,18.0,0.82
KXBTC15M-26MAY010145-45,heartbeat:1003,live_heartbeat_two_side,heartbeat:1003:no,2026-05-01 05:30:46.021000+00:00,2026-05-01 05:30:00+00:00,no,yes,True,False,1,58.0,57.0,57.5,0.575,42.5,15.0,1.0,77048.0,77063.64,853.979,,1003,False,False,synced,bid>=98,last_decisive_quote,-1.0,15.639999999999418,0.5351963625919789,4.145613198539041,,,79.1977550040487,0.1974803452345319,0.5782741695932438,61.74429700947251,0.2533027462860255,0.5999828629659958,71.04404962400788,0.2201451083204328,0.5871209274715009,77.44464712165767,0.2019506909939245,0.580022363636818,77080.9,32.89999999999418,0.5483333333332363,0.0,483.90515166658327,0.9999999999999978,0.9999999999951652,0.999999999792661,77072.89,24.889999999999414,0.1382777777777745,0.0,133.72631838888557,0.9848370851923394,0.9701024518549388,0.9578922919352514,77066.01,18.00999999999476,0.0600333333333158,0.0,66.90720596665118,0.8607328045194211,0.8268449812553625,0.8061884303799053,77040.32,-7.679999999993015,-0.0127999999999883,7.679999999993015,4.709068800009359,0.5303967665313646,0.5264240553565537,0.5242429876944669,77107.53,59.52999999999884,0.0661444444444431,0.0,72.12596652222054,0.8786247969109888,0.8450016167131871,0.824156697359711,77004.99,-43.00999999999476,-0.0238944444444415,43.00999999999476,-4.765353772220319,0.4692406337731538,0.4732605826740488,0.4754676122441118,76992.02,-55.979999999995925,-0.0155499999999988,55.979999999995925,2.360626550000383,0.5152487663903469,0.5132534741195178,0.5121584636338483,-0.0249828629659958,True,0.5874914314829979,0.6785718891618057,0.575,heartbeat:1003,two_side_all_heartbeats,0.5810604637357504,0.575,0.6396414197936829,0.024982862965995833,0.012120927471500953,2026-05-01 05:45:00+00:00,train,2,60.0,-58.0,-60.0,0.6
KXBTC15M-26MAY010200-00,heartbeat:1078,live_heartbeat_two_side,heartbeat:1078:yes,2026-05-01 05:48:02.363000+00:00,2026-05-01 05:48:00+00:00,yes,yes,True,True,1,68.0,66.0,67.0,0.67,33.0,34.0,2.0,77128.77,77097.32,717.637,,1078,False,False,synced,bid>=98,last_decisive_quote,1.0,31.44999999999709,1.1740003834915336,9.09376786740766,,,54.08117962735678,0.5815331732166621,0.7195594163774548,60.80008790339206,0.5172689889851703,0.6975158006333988,55.19230256257894,0.5698258369332933,0.7156020850918193,67.8312632044399,0.4636505132627181,0.6785509212142468,77101.09,27.680000000007567,0.4613333333334594,0.0,362.5198693334209,0.9999999987578798,0.9999999999745544,0.9999999546505826,77097.02,31.75,0.1763888888888889,0.0,158.03319305555266,0.9953282934957146,0.9979038616443656,0.9900916051874288,77083.3,45.47000000000117,0.1515666666666705,0.0,140.21984796666652,0.9894515034723654,0.994466385893056,0.980641691715854,77060.76,68.01000000000931,0.1133500000000155,0.0,112.79415395000822,0.9682136177030544,0.9795062945514236,0.9518301517067036,77049.75,79.02000000000407,0.0878000000000045,0.0,94.45852860000034,0.9398591125363036,0.9565003989117769,0.9181222738848528,77064.0,64.77000000000407,0.0359833333333355,0.0,57.27297138333205,0.8269006847008165,0.8502947858433294,0.8007616084394606,77031.45,97.32000000000698,0.0270333333333352,0.0,50.85012023333181,0.7985208299101585,0.8215599545017171,0.773269073111897,-0.0275158006333987,True,0.6837579003166994,0.7856557680352547,0.67,heartbeat:1078,two_side_all_heartbeats,0.6928010425459097,0.67,0.7421450408844927,0.027515800633398757,0.04560208509181929,2026-05-01 06:00:00+00:00,train,2,70.0,32.0,30.0,0.7
KXBTC15M-26MAY010215-15,heartbeat:1157,live_heartbeat_two_side,heartbeat:1157:yes,2026-05-01 06:00:48.324000+00:00,2026-05-01 06:00:00+00:00,yes,no,True,False,1,51.0,50.0,50.5,0.505,49.5,1.0,1.0,77144.81,77126.97,851.676,,1157,False,False,synced,bid>=98,latest_quote,1.0,17.839999999996508,0.611304574186884,4.735144870572436,,,71.57849408487108,0.2492368724444454,0.5984112204673087,61.936038657426494,0.2880390865594596,0.6133415904050279,59.407206180701785,0.3003002690571193,0.6180259359891569,65.0129945306623,0.2744066802150233,0.6081139450463051,77122.25,22.55999999999767,0.3759999999999612,0.0,338.07017599996345,0.9999999759745132,0.999999993675009,0.9999999003772112,77117.12,27.69000000000233,0.1538333333333462,0.0,148.85615800000753,0.9918779665342576,0.993889397760558,0.9889788159776224,77140.0,4.809999999997672,0.0160333333333255,0.0,31.495205199989897,0.694452759668399,0.7019988033937983,0.6859648741651804,77125.86,18.94999999999709,0.0315833333333284,0.0,44.73876699999238,0.7649567154078112,0.7743010421000973,0.7543211989588887,77097.02,47.7899999999936,0.0530999999999928,0.0,63.063995599990456,0.8457113059321775,0.8557810432407632,0.8339820859236424,77048.0,96.80999999999769,0.053783333333332,0.0,63.64597419999541,0.8479328907016559,0.8579941987012762,0.8362033698131748,77004.99,139.81999999999243,0.0388388888888867,0.0,50.91814953332805,0.7944924520474785,0.804306273635977,0.7832450370898814,-0.1083415904050278,True,0.559170795202514,0.604264783357809,0.505,heartbeat:1157,two_side_all_heartbeats,0.5615129679945785,0.505,0.5753930290551882,0.10834159040502789,0.11302593598915689,2026-05-01 06:15:00+00:00,train,2,53.0,-51.0,-53.0,0.53
KXBTC15M-26MAY010230-30,heartbeat:1224,live_heartbeat_two_side,heartbeat:1224:yes,2026-05-01 06:16:04.667000+00:00,2026-05-01 06:16:00+00:00,yes,yes,True,True,1,64.0,63.0,63.5,0.635,36.5,27.0,1.0,77143.22,77118.82,835.333,,1224,False,False,synced,bid>=98,last_decisive_quote,1.0,24.39999999999418,0.8442284956582814,6.539365808156529,,,61.5797292129435,0.3962342854028907,0.6540338996652149,74.83621887746123,0.3260453342778764,0.6278049721155124,67.01970487439134,0.364072029945891,0.642097888747257,63.68174261424514,0.3831553440331904,0.6491977068384176,77118.33,24.889999999999414,0.4148333333333236,0.0,370.9239728333194,0.9999996410850862,0.999999984398666,0.999999997138409,77122.21,21.00999999999476,0.1167222222221931,0.0,121.9019240555254,0.9483346125416388,0.9655364088772428,0.9722050360054222,77067.37,75.85000000000582,0.2528333333333527,0.0,235.6000268333437,0.9991786278669532,0.9997804410795892,0.999892050613959,77130.67,12.55000000000291,0.0209166666666715,0.0,41.87238191666489,0.7120966516735224,0.73394134356798,0.744578521844692,77135.17,8.05000000000291,0.0089444444444476,0.0,31.871589611107996,0.6649040143022884,0.6828044595016736,0.6916322673247913,77083.29,59.93000000000757,0.0332944444444486,0.0,52.21194816110881,0.7573122291830343,0.7820259548685959,0.7938602517336599,77114.45,28.770000000004075,0.0079916666666677,0.0,31.07570289166179,0.6610203692436358,0.6785615186195577,0.6872195875549394,0.0071950278844875,True,0.6314024860577563,0.7539945333274886,0.6278049721155124,heartbeat:1224,two_side_all_heartbeats,0.6385489443736285,0.6278049721155124,0.7056772172080444,0.007195027884487559,0.007097888747257031,2026-05-01 06:30:00+00:00,train,2,66.0,36.0,34.0,0.66
KXBTC15M-26MAY010245-45,heartbeat:1298,live_heartbeat_two_side,heartbeat:1298:no,2026-05-01 06:33:06.589000+00:00,2026-05-01 06:33:00+00:00,no,no,True,True,1,61.0,60.0,60.5,0.605,39.5,21.0,1.0,77104.56,77127.24,713.411,,1298,False,False,synced,bid>=98,last_decisive_quote,-1.0,22.680000000007567,0.8491279756514737,6.577317016993948,,,43.3168148646182,0.5235842032912933,0.6997161145188893,62.37517311278076,0.3636062052926055,0.6419239538126909,65.14588035492935,0.3481417378419302,0.6361331298336599,59.964712848594665,0.3782224398751389,0.6473673215644166,77123.14,18.580000000001743,0.3096666666666958,0.0,243.5996063333617,0.9999529639423416,0.9999077311375156,0.9999757128112686,77128.84,24.27999999999884,0.1348888888888824,0.0,118.91121711111406,0.9716999908302716,0.9660226262024296,0.976317394982272,77119.99,15.430000000007569,0.0514333333333585,0.0,59.37310576669223,0.8294187443193085,0.818954238708536,0.8389457060825068,77091.13,-13.429999999993017,-0.0223833333333216,13.429999999993017,6.711483783349207,0.5428429619892704,0.5410273964707792,0.5445581219977649,77139.71,35.15000000000873,0.0390555555555652,0.0,50.54266294445893,0.7911163894698183,0.781077738873492,0.8003503813818116,77135.02,30.460000000006403,0.0169222222222257,0.0,34.75249947778788,0.7112884666356512,0.7031412249896921,0.7188906599304914,77049.75,-54.80999999999767,-0.0152249999999993,54.80999999999767,11.818317525008029,0.5751383543426354,0.5719783399560744,0.5781206121649802,-0.0369239538126908,True,0.6234619769063454,0.6921142327106664,0.605,heartbeat:1298,two_side_all_heartbeats,0.6205665649168299,0.605,0.660960935007669,0.03692395381269087,0.0311331298336599,2026-05-01 06:45:00+00:00,train,2,63.0,39.0,37.0,0.63
KXBTC15M-26MAY010300-00,heartbeat:1368,live_heartbeat_two_side,heartbeat:1368:no,2026-05-01 06:49:08.120000+00:00,2026-05-01 06:49:00+00:00,no,yes,True,False,1,58.0,57.0,57.5,0.575,42.5,15.0,1.0,76962.94,76983.36,651.88,,1368,False,False,synced,bid>=98,last_decisive_quote,-1.0,20.419999999998254,0.799782522443063,6.195088780019486,,,179.5795274952631,0.1137100664246757,0.5452661837843851,121.9591451847707,0.1674331184353704,0.5664853658880287,94.59267569228952,0.2158729505276351,0.5854566088364069,78.04048364064582,0.2616590652362757,0.6032078487911667,76978.04,15.099999999991269,0.2516666666665211,0.0,184.47646666657008,0.9348104612402036,0.97442500988452,0.9909570799255848,77038.86,75.91999999999825,0.4217777777777681,0.0,295.36849777776973,0.9922794419588036,0.9991034818174692,0.9999230873487231,76949.08,-13.860000000000582,-0.0462000000000019,13.860000000000582,-9.69685600000301,0.4683138660302723,0.4591752632282135,0.4505570140978651,77070.76,107.81999999999243,0.1796999999999874,0.0,137.56283599999006,0.8703277820154797,0.9270636020260808,0.961025396144734,77104.57,141.63000000000466,0.1573666666666718,0.0,123.0041826666683,0.8434092497681998,0.9032605615268596,0.9425053763281488,77149.85,186.9100000000035,0.1038388888888908,0.0,88.11049488888841,0.7649938702691381,0.8241954496546398,0.8705586205873772,77135.04,172.09999999999127,0.0478055555555531,0.0,51.58348555555223,0.6638367169384185,0.7072340292128394,0.745688608052865,0.0085146341119712,True,0.5707426829440143,0.536599743972767,0.5664853658880287,heartbeat:1368,two_side_all_heartbeats,0.5802283044182035,0.4683138660302723,0.551108382972463,0.008514634111971287,0.010456608836406978,2026-05-01 07:00:00+00:00,train,2,60.0,-58.0,-60.0,0.6
KXBTC15M-26MAY010315-15,heartbeat:1446,live_heartbeat_two_side,heartbeat:1446:no,2026-05-01 07:00:39.117000+00:00,2026-05-01 07:00:00+00:00,no,yes,True,False,1,56.0,55.0,55.5,0.555,44.5,11.0,1.0,76949.15,77015.93,860.883,,1446,False,False,synced,mid>=90_other<=10,last_decisive_quote,-1.0,66.77999999999884,2.276010958750736,17.62990507805435,,,214.86861639291135,0.3107945735448126,0.6220216023873197,143.10091924351337,0.4666636689199739,0.6796297365538879,136.76441739090652,0.4882849009558172,0.6873259725637049,108.37021446054686,0.6162209822359509,0.7311256589918107,77018.42,69.27000000000407,1.1545000000000678,0.0,1060.6694235000573,0.9999999999999378,0.9999999999999956,1.0,77080.0,130.85000000000582,0.7269444444444768,0.0,692.5941141666934,0.9999993504770426,0.9999997948756209,0.999999999917598,76972.75,23.60000000000582,0.078666666666686,0.0,134.50279600001554,0.82636958988378,0.8373102846823147,0.8927233028527042,76948.74,-0.4099999999889405,-0.0006833333333149,0.4099999999889405,66.1917299500147,0.6781575238478985,0.6858012326013343,0.7293315684526012,77045.54,96.38999999999942,0.1070999999999993,0.0,158.98056929999828,0.8667089792011196,0.8774718160778339,0.9288138106427306,77128.84,179.69000000000233,0.099827777777779,0.0,152.7200368166666,0.8570635492554688,0.8679312038516891,0.920618432935994,77144.81,195.6600000000035,0.0543500000000009,0.0,113.56899104999968,0.786294179220668,0.7968432928738378,0.8526743326834244,-0.1246297365538878,True,0.617314868276944,0.6869997754792226,0.555,heartbeat:1446,two_side_all_heartbeats,0.6211629862818524,0.555,0.6466628389429223,0.12462973655388787,0.13232597256370482,2026-05-01 07:15:00+00:00,train,2,58.0,-56.0,-58.0,0.58
KXBTC15M-26MAY010330-30,heartbeat:1536,live_heartbeat_two_side,heartbeat:1536:no,2026-05-01 07:16:10.484000+00:00,2026-05-01 07:16:00+00:00,no,no,True,True,1,62.0,61.0,61.5,0.615,38.5,23.0,1.0,76983.11,77016.34,829.516,,1536,False,False,synced,bid>=98,last_decisive_quote,-1.0,33.229999999995925,1.1537665869428149,8.937037553280188,,,42.12304251220242,0.78887938805393,0.7849087480959875,107.26882814113016,0.3097824463624817,0.6216367994066796,128.8767476801382,0.2578432541025176,0.6017360595556209,115.78372358924553,0.2870006160613966,0.6129440757395018,77008.6,25.49000000000524,0.4248333333334206,0.0,385.6360473334017,0.9998378309849448,0.99861551496004,0.9995667959431505,77026.54,43.429999999993015,0.2412777777777389,0.0,233.37377711107484,0.9852073087688727,0.9649163521304882,0.9780791370357766,77037.3,54.19000000000233,0.180633333333341,0.0,183.06824013333568,0.956054611914063,0.9222675839117276,0.9430749742275784,76971.68,-11.430000000007569,-0.0190500000000126,11.430000000007569,17.427720199985465,0.564531220513661,0.5537841196236951,0.5598226573287939,77001.07,17.960000000006403,0.0199555555555626,0.0,49.78345262222405,0.6787119139967784,0.6503580524112457,0.6663910322944971,77038.86,55.75,0.0309722222222222,0.0,58.921953888884815,0.7085976047992366,0.6762349701740127,0.6945876804946675,77143.22,160.11000000000058,0.0444750000000001,0.0,70.12272409999605,0.7433507257365567,0.7068160342127472,0.7276215618425137,-0.0066367994066796,True,0.6183183997033398,0.7308971371069143,0.615,heartbeat:1536,two_side_all_heartbeats,0.6083680297778105,0.615,0.6852019622048164,0.0066367994066796054,0.013263940444379063,2026-05-01 07:30:00+00:00,train,2,64.0,38.0,36.0,0.64
KXBTC15M-26MAY010345-45,heartbeat:1627,live_heartbeat_two_side,heartbeat:1627:no,2026-05-01 07:32:13.160000+00:00,2026-05-01 07:32:00+00:00,no,yes,True,False,1,54.0,53.0,53.5,0.535,46.5,7.0,1.0,76949.79,76978.45,766.84,,1627,False,False,synced,bid>=98,last_decisive_quote,-1.0,28.66000000000349,1.0349605759002511,8.01677014888582,,,42.7475996095666,0.6704470019783192,0.7487135596983555,96.7518605816141,0.2962216935955213,0.6164696086050413,98.54953596710662,0.29081821358925,0.6144048226546138,117.53507310121786,0.2438421080941713,0.5963234465516838,76971.58,21.79000000000815,0.3631666666668025,0.0,307.1507266667743,0.9992498447515408,0.99908560578397,0.995515961681982,76969.98,20.19000000000233,0.1121666666666796,0.0,114.67388666668008,0.8820381261343043,0.8777103114349392,0.8353827025499945,76959.99,10.200000000011642,0.0340000000000388,0.0,54.732560000033246,0.7142012464667278,0.7106830271175476,0.6792741430410696,77063.0,113.2100000000064,0.188683333333344,0.0,173.34992733334502,0.96340916693186,0.9607123604448394,0.929877365649056,77007.87,58.08000000000175,0.0645333333333352,0.0,78.14674133333833,0.7903691324112552,0.7861021002607236,0.7469364352810327,76974.66,24.87000000000989,0.0138166666666721,0.0,39.255172666674376,0.6575296544967801,0.654806285999517,0.63080527148672,77123.14,173.35000000000582,0.0481527777777794,0.0,65.58547611111584,0.7510738966779285,0.7471370934286838,0.7115804377725202,-0.0814696086050412,True,0.5757348043025207,0.6218902850239231,0.535,heartbeat:1627,two_side_all_heartbeats,0.5747024113273069,0.535,0.595281131874858,0.08146960860504127,0.0794048226546138,2026-05-01 07:45:00+00:00,train,2,56.0,-54.0,-56.0,0.56
KXBTC15M-26MAY010400-00,heartbeat:1687,live_heartbeat_two_side,heartbeat:1687:no,2026-05-01 07:45:44.577000+00:00,2026-05-01 07:45:00+00:00,no,yes,True,False,1,57.0,56.0,56.5,0.565,43.5,13.0,1.0,76967.97,76997.16,855.423,,1687,False,False,synced,bid>=98,latest_quote,-1.0,29.19000000000233,0.9980300859801488,7.730707804030144,,,93.22452413989484,0.3131150335098429,0.622903366055638,69.84865414944879,0.4179035423867602,0.6619911787737314,88.63385450445192,0.3293323997156884,0.6290477713352505,110.20377162164893,0.2648729673265385,0.6044463381425492,77006.95,38.979999999995925,0.6496666666665988,0.0,584.9298089999443,1.0,0.999999999979358,0.9999999444948724,77012.59,44.61999999999534,0.247888888888863,0.0,241.2398569999802,0.9997235761846957,0.9967532111887838,0.9857028333540192,76988.18,20.20999999999185,0.0673666666666395,0.0,86.8169960999791,0.8930532073768136,0.8363338835048908,0.7845890746436099,76981.93,13.959999999991853,0.023266666666653,0.0,49.09284179999071,0.7589241126743969,0.7101707582969539,0.6720111376198109,76966.38,-1.5899999999965075,-0.0017666666666627,1.5899999999965075,27.67875270000565,0.6540461559099544,0.6225868708336201,0.5991547023316297,77008.6,40.63000000000466,0.0225722222222248,0.0,48.49879805000454,0.756265869097577,0.7078729489509855,0.6700614754609827,77045.54,77.56999999999243,0.0215472222222201,0.0,47.62198947500053,0.7523135624609043,0.7044659770164152,0.6671753261154365,-0.0969911787737314,True,0.6134955893868657,0.7066814620501817,0.565,heartbeat:1687,two_side_all_heartbeats,0.5970238856676252,0.565,0.6597079951074821,0.09699117877373142,0.06404777133525053,2026-05-01 08:00:00+00:00,train,2,59.0,-57.0,-59.0,0.59
KXBTC15M-26MAY010415-15,heartbeat:1775,live_heartbeat_two_side,heartbeat:1775:no,2026-05-01 08:03:00.980000+00:00,2026-05-01 08:03:00+00:00,no,yes,True,False,1,74.0,73.0,73.5,0.735,26.5,47.0,1.0,77053.85,77108.18,719.02,,1775,False,False,synced,bid>=98,last_decisive_quote,-1.0,54.3299999999872,2.0261389232547877,15.69440461373684,,,93.019184212624,0.5840730647110304,0.7204144221256166,75.29191515855204,0.7215914203480865,0.7647271422002462,68.50734180904286,0.7930536868796699,0.7861267278679442,84.22550308932608,0.6450540276662645,0.7405539128671698,77093.46,39.61000000000058,0.6601666666666763,0.0,529.0030366666608,0.9999999999989376,0.9999999999999942,0.9999999998315758,77108.02,54.169999999998254,0.3009444444444347,0.0,270.71507444442466,0.9998381401594074,0.9999611882530826,0.9993458887355152,77111.4,57.54999999998836,0.1918333333332945,0.0,192.26200333329265,0.994668519408104,0.997495417373266,0.9887761336670232,77095.22,41.36999999999534,0.0689499999999922,0.0,103.9064289999816,0.9162140097521854,0.9353312549277846,0.8913369465240526,77018.79,-35.060000000012224,-0.0389555555555691,35.060000000012224,26.320176444421875,0.6366711881052378,0.6495830286247131,0.6226683955610322,76987.32,-66.52999999999884,-0.0369611111111104,66.52999999999884,27.754221888876547,0.6437950818828084,0.657308177229954,0.6291197105497296,76973.7,-80.15000000000873,-0.0222638888888913,80.15000000000873,38.32181861109656,0.6946156665270712,0.7120497011715965,0.6754420267211484,-0.0297271422002461,True,0.7498635711001231,0.8314652205361167,0.735,heartbeat:1775,two_side_all_heartbeats,0.7605633639339722,0.735,0.7958518465416946,0.029727142200246193,0.051126727867944255,2026-05-01 08:15:00+00:00,train,2,76.0,-74.0,-76.0,0.76
